gene,reads_b,sample,population,reads_B,total_reads,median_expression,lfc,missense_muts,stop_gain_id,stop_loss_id,all_nonsyn_muts
LOC105199302,42,114CQT,south_america,29,71,39,-0.519374159093579,0,0,0,0
LOC105199302,28,43CW,south_america,44,72,39,0.633872101202103,0,0,0,0
LOC105199302,49,118QT,south_america,71,120,39,0.526068811667588,0,0,0,0
LOC105199302,6,3BW,south_america,8,14,39,0.362570079384708,0,0,0,0
LOC105199302,22,43QH,south_america,26,48,39,0.231325546106456,0,0,0,0
LOC105199302,12,3QA,south_america,14,26,39,0.206450877467426,0,0,0,0
LOC105199303,6,114CQA,south_america,7,13,10,0.192645077942396,1,0,0,1
LOC105199303,26,SBSb-virgin-queens-1,taiwan,24,50,10,-0.111031312388744,1,0,0,1
LOC105199303,0,112BQA,south_america,0,0,10,0,1,0,0,1
LOC105199303,8,Queen5,north_america,8,16,10,0,1,0,0,1
LOC105199303,2,114W,south_america,2,4,10,0,1,0,0,1
LOC105199303,3,3QT,south_america,4,7,10,0.321928094887362,1,0,0,1
LOC105199303,2,111BQH,south_america,1,3,10,-0.584962500721156,1,0,0,1
LOC105199303,8,111BQT,south_america,10,18,10,0.289506617194985,1,0,0,1
LOC105199303,11,Queen4,north_america,11,22,10,0,1,0,0,1
LOC105199303,6,112BQT,south_america,4,10,10,-0.485426827170242,1,0,0,1
LOC105199303,4,118QA,south_america,2,6,10,-0.736965594166206,1,0,0,1
LOC105199303,3,112BQH,south_america,4,7,10,0.321928094887362,1,0,0,1
LOC105199303,16,111BQA,south_america,13,29,10,-0.280107919192735,1,0,0,1
LOC105199303,2,114CQT,south_america,2,4,10,0,1,0,0,1
LOC105199303,14,Queen2,north_america,10,24,10,-0.447458976971221,1,0,0,1
LOC105199303,7,112W,south_america,6,13,10,-0.192645077942396,1,0,0,1
LOC105199303,8,Queen1,north_america,10,18,10,0.289506617194985,1,0,0,1
LOC105199303,26,SBSb-virgin-queens-2,taiwan,32,58,10,0.289506617194985,1,0,0,1
LOC105199303,12,Queen3,north_america,15,27,10,0.299560281858908,1,0,0,1
LOC105199303,2,43QH,south_america,1,3,10,-0.584962500721156,1,0,0,1
LOC105199303,3,43QT,south_america,6,9,10,0.807354922057604,1,0,0,1
LOC105199303,4,43CW,south_america,4,8,10,0,1,0,0,1
LOC105199303,8,Queen6,north_america,12,20,10,0.53051471669878,1,0,0,1
LOC105199303,2,3QH,south_america,2,4,10,0,1,0,0,1
LOC105199303,9,118QT,south_america,5,14,10,-0.736965594166206,1,0,0,1
LOC105199303,3,104W,south_america,7,10,10,1,1,0,0,1
LOC105199303,2,118QH,south_america,3,5,10,0.415037499278844,1,0,0,1
LOC105199303,24,SBSb-virgin-queens-4,taiwan,26,50,10,0.111031312388744,1,0,0,1
LOC105199303,2,3BW,south_america,1,3,10,-0.584962500721156,1,0,0,1
LOC105199303,5,3QA,south_america,5,10,10,0,1,0,0,1
LOC105199303,1,114CQH,south_america,3,4,10,1,1,0,0,1
LOC105199303,3,43QA,south_america,7,10,10,1,1,0,0,1
LOC105199303,22,SBSb-virgin-queens-3,taiwan,20,42,10,-0.131244533278253,1,0,0,1
LOC105199303,7,28W,south_america,4,11,10,-0.678071905112638,1,0,0,1
LOC105199304,4,114CQT,south_america,5,9,15.5,0.263034405833794,1,0,0,1
LOC105199304,3,118QH,south_america,5,8,15.5,0.584962500721156,1,0,0,1
LOC105199304,2,114CQH,south_america,4,6,15.5,0.736965594166206,1,0,0,1
LOC105199304,22,111BQT,south_america,21,43,15.5,-0.0641303374197156,1,0,0,1
LOC105199304,11,112BQT,south_america,14,25,15.5,0.321928094887362,1,0,0,1
LOC105199304,2,118QA,south_america,7,9,15.5,1.41503749927884,1,0,0,1
LOC105199304,20,SBSb-virgin-queens-3,taiwan,11,31,15.5,-0.807354922057604,1,0,0,1
LOC105199304,4,3QA,south_america,6,10,15.5,0.485426827170242,1,0,0,1
LOC105199304,5,Queen6,north_america,12,17,15.5,1.11547721741994,1,0,0,1
LOC105199304,6,114CQA,south_america,8,14,15.5,0.362570079384708,1,0,0,1
LOC105199304,8,3QH,south_america,8,16,15.5,0,1,0,0,1
LOC105199304,7,Queen5,north_america,8,15,15.5,0.169925001442312,1,0,0,1
LOC105199304,8,Queen3,north_america,16,24,15.5,0.917537839808027,1,0,0,1
LOC105199304,14,118QT,south_america,18,32,15.5,0.341036917835067,1,0,0,1
LOC105199304,2,112BQH,south_america,4,6,15.5,0.736965594166206,1,0,0,1
LOC105199304,2,111BQH,south_america,4,6,15.5,0.736965594166206,1,0,0,1
LOC105199304,2,3BW,south_america,0,2,15.5,-1.58496250072116,1,0,0,1
LOC105199304,12,Queen1,north_america,8,20,15.5,-0.53051471669878,1,0,0,1
LOC105199304,2,43QH,south_america,1,3,15.5,-0.584962500721156,1,0,0,1
LOC105199304,8,104W,south_america,8,16,15.5,0,1,0,0,1
LOC105199304,11,Queen4,north_america,6,17,15.5,-0.777607578663552,1,0,0,1
LOC105199304,32,SBSb-virgin-queens-2,taiwan,32,64,15.5,0,1,0,0,1
LOC105199304,0,112BQA,south_america,0,0,15.5,0,1,0,0,1
LOC105199304,14,111BQA,south_america,16,30,15.5,0.180572245641821,1,0,0,1
LOC105199304,4,28W,south_america,10,14,15.5,1.13750352374994,1,0,0,1
LOC105199304,6,112W,south_america,6,12,15.5,0,1,0,0,1
LOC105199304,14,3QT,south_america,10,24,15.5,-0.447458976971221,1,0,0,1
LOC105199304,7,114W,south_america,8,15,15.5,0.169925001442312,1,0,0,1
LOC105199304,34,SBSb-virgin-queens-1,taiwan,49,83,15.5,0.514573172829758,1,0,0,1
LOC105199304,6,43QA,south_america,8,14,15.5,0.362570079384708,1,0,0,1
LOC105199304,10,Queen2,north_america,18,28,15.5,0.788495894806288,1,0,0,1
LOC105199304,2,43CW,south_america,6,8,15.5,1.22239242133645,1,0,0,1
LOC105199304,14,SBSb-virgin-queens-4,taiwan,20,34,15.5,0.485426827170242,1,0,0,1
LOC105199304,8,43QT,south_america,11,19,15.5,0.415037499278844,1,0,0,1
LOC105199307,18,111BQA,south_america,14,32,9,-0.341036917835067,0,0,0,0
LOC105199307,0,112BQA,south_america,0,0,9,0,0,0,0,0
LOC105199307,1,SBSb-virgin-queens-3,taiwan,2,3,9,0.584962500721156,0,0,0,0
LOC105199307,13,111BQT,south_america,21,34,9,0.652076696579693,0,0,0,0
LOC105199307,8,118QA,south_america,10,18,9,0.289506617194985,0,0,0,0
LOC105199307,3,43QT,south_america,8,11,9,1.16992500144231,0,0,0,0
LOC105199307,2,Queen6,north_america,3,5,9,0.415037499278844,0,0,0,0
LOC105199307,2,Queen5,north_america,5,7,9,1,0,0,0,0
LOC105199307,6,Queen3,north_america,5,11,9,-0.222392421336448,0,0,0,0
LOC105199307,0,111BQH,south_america,3,3,9,2,0,0,0,0
LOC105199307,1,112BQH,south_america,2,3,9,0.584962500721156,0,0,0,0
LOC105199307,16,SBSb-virgin-queens-4,taiwan,13,29,9,-0.280107919192735,0,0,0,0
LOC105199307,15,104W,south_america,9,24,9,-0.678071905112638,0,0,0,0
LOC105199307,6,3QA,south_america,6,12,9,0,0,0,0,0
LOC105199307,4,43QA,south_america,9,13,9,1,0,0,0,0
LOC105199307,1,3QH,south_america,2,3,9,0.584962500721156,0,0,0,0
LOC105199307,2,114W,south_america,0,2,9,-1.58496250072116,0,0,0,0
LOC105199307,3,112BQT,south_america,3,6,9,0,0,0,0,0
LOC105199307,3,118QH,south_america,1,4,9,-1,0,0,0,0
LOC105199307,5,43CW,south_america,16,21,9,1.50250034052918,0,0,0,0
LOC105199307,5,Queen2,north_america,8,13,9,0.584962500721156,0,0,0,0
LOC105199307,15,SBSb-virgin-queens-2,taiwan,11,26,9,-0.415037499278844,0,0,0,0
LOC105199307,2,Queen1,north_america,4,6,9,0.736965594166206,0,0,0,0
LOC105199307,18,114CQA,south_america,15,33,9,-0.247927513443586,0,0,0,0
LOC105199307,6,Queen4,north_america,6,12,9,0,0,0,0,0
LOC105199307,23,112W,south_america,14,37,9,-0.678071905112638,0,0,0,0
LOC105199307,3,SBSb-virgin-queens-1,taiwan,2,5,9,-0.415037499278844,0,0,0,0
LOC105199307,1,3QT,south_america,3,4,9,1,0,0,0,0
LOC105199307,5,3BW,south_america,1,6,9,-1.58496250072116,0,0,0,0
LOC105199307,22,28W,south_america,27,49,9,0.283792966000591,0,0,0,0
LOC105199307,1,118QT,south_america,13,14,9,2.8073549220576,0,0,0,0
LOC105199307,3,114CQH,south_america,0,3,9,-2,0,0,0,0
LOC105199307,0,43QH,south_america,0,0,9,0,0,0,0,0
LOC105199307,1,114CQT,south_america,4,5,9,1.32192809488736,0,0,0,0
LOC105199309,64,43QA,south_america,87,151,25,0.437063805608843,0,0,0,0
LOC105199309,74,111BQA,south_america,104,178,25,0.485426827170242,0,0,0,0
LOC105199309,34,118QA,south_america,32,66,25,-0.0848888975865131,0,0,0,0
LOC105199309,52,43CW,south_america,68,120,25,0.38060400221497,0,0,0,0
LOC105199309,8,118QH,south_america,9,17,25,0.15200309344505,0,0,0,0
LOC105199309,7,114CQT,south_america,10,17,25,0.459431618637297,0,0,0,0
LOC105199309,32,114CQA,south_america,38,70,25,0.241008099503795,0,0,0,0
LOC105199309,3,Queen6,north_america,2,5,25,-0.415037499278844,0,0,0,0
LOC105199309,82,28W,south_america,115,197,25,0.482941563780647,0,0,0,0
LOC105199309,18,114W,south_america,22,40,25,0.275634442613427,0,0,0,0
LOC105199309,55,104W,south_america,72,127,25,0.382469636822413,0,0,0,0
LOC105199309,21,3QT,south_america,50,71,25,1.2129937233342,0,0,0,0
LOC105199309,2,Queen4,north_america,4,6,25,0.736965594166206,0,0,0,0
LOC105199309,17,Queen5,north_america,23,40,25,0.415037499278844,0,0,0,0
LOC105199309,2,43QH,south_america,2,4,25,0,0,0,0,0
LOC105199309,5,Queen3,north_america,5,10,25,0,0,0,0,0
LOC105199309,10,3BW,south_america,4,14,25,-1.13750352374993,0,0,0,0
LOC105199309,4,3QH,south_america,5,9,25,0.263034405833794,0,0,0,0
LOC105199309,24,112BQT,south_america,28,52,25,0.214124805352847,0,0,0,0
LOC105199309,64,111BQT,south_america,92,156,25,0.516790998079577,0,0,0,0
LOC105199309,15,43QT,south_america,18,33,25,0.247927513443586,0,0,0,0
LOC105199309,2,111BQH,south_america,5,7,25,1,0,0,0,0
LOC105199309,1,Queen1,north_america,1,2,25,0,0,0,0,0
LOC105199309,4,114CQH,south_america,4,8,25,0,0,0,0,0
LOC105199309,51,112W,south_america,84,135,25,0.70895121799661,0,0,0,0
LOC105199309,50,3QA,south_america,75,125,25,0.57550217147209,0,0,0,0
LOC105199309,8,SBSb-virgin-queens-1,taiwan,7,15,25,-0.169925001442312,0,0,0,0
LOC105199309,1,SBSb-virgin-queens-2,taiwan,1,2,25,0,0,0,0,0
LOC105199309,26,Queen2,north_america,30,56,25,0.199308808223407,0,0,0,0
LOC105199309,2,112BQH,south_america,6,8,25,1.22239242133645,0,0,0,0
LOC105199309,40,118QT,south_america,50,90,25,0.314873337353412,0,0,0,0
LOC105199309,0,112BQA,south_america,0,0,25,0,0,0,0,0
LOC105199309,2,SBSb-virgin-queens-3,taiwan,2,4,25,0,0,0,0,0
LOC105199309,2,SBSb-virgin-queens-4,taiwan,1,3,25,-0.584962500721156,0,0,0,0
LOC105199310,19,28W,south_america,18,37,14,-0.0740005814437769,0,0,0,0
LOC105199310,9,104W,south_america,10,19,14,0.137503523749935,0,0,0,0
LOC105199310,8,3QT,south_america,9,17,14,0.15200309344505,0,0,0,0
LOC105199310,13,111BQT,south_america,10,23,14,-0.347923303420307,0,0,0,0
LOC105199310,0,3BW,south_america,0,0,14,0,0,0,0,0
LOC105199310,12,43QA,south_america,7,19,14,-0.700439718141092,0,0,0,0
LOC105199310,23,111BQA,south_america,15,38,14,-0.584962500721156,0,0,0,0
LOC105199310,1,3QH,south_america,0,1,14,-1,0,0,0,0
LOC105199310,10,43CW,south_america,4,14,14,-1.13750352374993,0,0,0,0
LOC105199310,6,118QT,south_america,10,16,14,0.652076696579693,0,0,0,0
LOC105199310,37,SBSb-virgin-queens-2,taiwan,22,59,14,-0.724365557386573,0,0,0,0
LOC105199310,5,43QH,south_america,2,7,14,-1,0,0,0,0
LOC105199310,5,Queen5,north_america,3,8,14,-0.584962500721156,0,0,0,0
LOC105199310,44,SBSb-virgin-queens-1,taiwan,28,72,14,-0.633872101202102,0,0,0,0
LOC105199310,2,114CQT,south_america,1,3,14,-0.584962500721156,0,0,0,0
LOC105199310,7,114W,south_america,7,14,14,0,0,0,0,0
LOC105199310,5,3QA,south_america,5,10,14,0,0,0,0,0
LOC105199310,16,112W,south_america,13,29,14,-0.280107919192735,0,0,0,0
LOC105199310,6,118QH,south_america,4,10,14,-0.485426827170242,0,0,0,0
LOC105199310,11,118QA,south_america,10,21,14,-0.125530882083859,0,0,0,0
LOC105199310,8,Queen6,north_america,4,12,14,-0.84799690655495,0,0,0,0
LOC105199310,0,112BQA,south_america,0,0,14,0,0,0,0,0
LOC105199310,5,Queen4,north_america,3,8,14,-0.584962500721156,0,0,0,0
LOC105199310,10,43QT,south_america,5,15,14,-0.874469117916141,0,0,0,0
LOC105199310,34,SBSb-virgin-queens-4,taiwan,27,61,14,-0.321928094887362,0,0,0,0
LOC105199310,6,Queen2,north_america,5,11,14,-0.222392421336448,0,0,0,0
LOC105199310,5,114CQH,south_america,2,7,14,-1,0,0,0,0
LOC105199310,33,SBSb-virgin-queens-3,taiwan,19,52,14,-0.765534746362977,0,0,0,0
LOC105199310,3,111BQH,south_america,6,9,14,0.807354922057604,0,0,0,0
LOC105199310,27,114CQA,south_america,20,47,14,-0.415037499278844,0,0,0,0
LOC105199310,14,112BQT,south_america,12,26,14,-0.206450877467426,0,0,0,0
LOC105199310,7,Queen3,north_america,3,10,14,-1,0,0,0,0
LOC105199310,7,Queen1,north_america,6,13,14,-0.192645077942396,0,0,0,0
LOC105199310,5,112BQH,south_america,5,10,14,0,0,0,0,0
LOC105199311,10,3QA,south_america,12,22,24,0.241008099503795,0,0,0,0
LOC105199311,15,Queen4,north_america,11,26,24,-0.415037499278844,0,0,0,0
LOC105199311,19,43QT,south_america,11,30,24,-0.736965594166206,0,0,0,0
LOC105199311,6,3BW,south_america,4,10,24,-0.485426827170242,0,0,0,0
LOC105199311,0,112BQA,south_america,0,0,24,0,0,0,0,0
LOC105199311,24,114CQA,south_america,22,46,24,-0.120294233717712,0,0,0,0
LOC105199311,10,43CW,south_america,14,24,24,0.447458976971221,0,0,0,0
LOC105199311,12,Queen1,north_america,12,24,24,0,0,0,0,0
LOC105199311,20,111BQT,south_america,24,44,24,0.251538766995964,0,0,0,0
LOC105199311,40,SBSb-virgin-queens-4,taiwan,30,70,24,-0.403355694231209,0,0,0,0
LOC105199311,6,43QH,south_america,2,8,24,-1.22239242133645,0,0,0,0
LOC105199311,6,112BQH,south_america,6,12,24,0,0,0,0,0
LOC105199311,26,SBSb-virgin-queens-1,taiwan,31,57,24,0.245112497836531,0,0,0,0
LOC105199311,32,118QT,south_america,20,52,24,-0.652076696579693,0,0,0,0
LOC105199311,23,112BQT,south_america,18,41,24,-0.337034987277571,0,0,0,0
LOC105199311,16,43QA,south_america,18,34,24,0.160464672193246,0,0,0,0
LOC105199311,6,114CQH,south_america,4,10,24,-0.485426827170242,0,0,0,0
LOC105199311,14,Queen2,north_america,12,26,24,-0.206450877467426,0,0,0,0
LOC105199311,22,112W,south_america,10,32,24,-1.06413033741972,0,0,0,0
LOC105199311,10,Queen5,north_america,9,19,24,-0.137503523749935,0,0,0,0
LOC105199311,12,118QH,south_america,10,22,24,-0.241008099503795,0,0,0,0
LOC105199311,20,28W,south_america,17,37,24,-0.222392421336448,0,0,0,0
LOC105199311,13,Queen3,north_america,8,21,24,-0.637429920615292,0,0,0,0
LOC105199311,32,111BQA,south_america,36,68,24,0.165059246270496,0,0,0,0
LOC105199311,10,3QT,south_america,9,19,24,-0.137503523749935,0,0,0,0
LOC105199311,17,104W,south_america,16,33,24,-0.082462160191973,0,0,0,0
LOC105199311,10,Queen6,north_america,9,19,24,-0.137503523749935,0,0,0,0
LOC105199311,39,SBSb-virgin-queens-2,taiwan,34,73,24,-0.192645077942396,0,0,0,0
LOC105199311,34,SBSb-virgin-queens-3,taiwan,25,59,24,-0.428843298803874,0,0,0,0
LOC105199311,6,3QH,south_america,6,12,24,0,0,0,0,0
LOC105199311,7,114CQT,south_america,4,11,24,-0.678071905112638,0,0,0,0
LOC105199311,12,118QA,south_america,8,20,24,-0.53051471669878,0,0,0,0
LOC105199311,4,111BQH,south_america,3,7,24,-0.321928094887362,0,0,0,0
LOC105199311,14,114W,south_america,10,24,24,-0.447458976971221,0,0,0,0
LOC105199313,16,3QH,south_america,9,25,42.5,-0.765534746362977,0,0,0,0
LOC105199313,42,3QA,south_america,50,92,42.5,0.246160587269398,0,0,0,0
LOC105199313,60,28W,south_america,54,114,42.5,-0.149377624038227,0,0,0,0
LOC105199313,25,43CW,south_america,28,53,42.5,0.15754127698648,0,0,0,0
LOC105199313,24,118QT,south_america,18,42,42.5,-0.395928676331139,0,0,0,0
LOC105199313,8,114CQT,south_america,13,21,42.5,0.637429920615292,0,0,0,0
LOC105199313,8,114CQH,south_america,12,20,42.5,0.53051471669878,0,0,0,0
LOC105199313,27,111BQA,south_america,33,60,42.5,0.280107919192735,0,0,0,0
LOC105199313,6,3BW,south_america,12,18,42.5,0.893084796083488,0,0,0,0
LOC105199313,29,SBSb-virgin-queens-3,taiwan,14,43,42.5,-1,0,0,0,0
LOC105199313,38,43QA,south_america,40,78,42.5,0.0721497857558354,0,0,0,0
LOC105199313,50,104W,south_america,36,86,42.5,-0.462971976342546,0,0,0,0
LOC105199313,16,Queen5,north_america,20,36,42.5,0.304854581528421,0,0,0,0
LOC105199313,24,Queen1,north_america,27,51,42.5,0.16349873228288,0,0,0,0
LOC105199313,18,118QH,south_america,8,26,42.5,-1.07800251200127,0,0,0,0
LOC105199313,31,114W,south_america,33,64,42.5,0.0874628412503394,0,0,0,0
LOC105199313,91,SBSb-virgin-queens-4,taiwan,90,181,42.5,-0.0157673158583167,0,0,0,0
LOC105199313,14,112BQH,south_america,20,34,42.5,0.485426827170242,0,0,0,0
LOC105199313,14,Queen6,north_america,27,41,42.5,0.900464326449086,0,0,0,0
LOC105199313,18,43QH,south_america,2,20,42.5,-2.66296501272243,0,0,0,0
LOC105199313,26,3QT,south_america,32,58,42.5,0.289506617194985,0,0,0,0
LOC105199313,48,114CQA,south_america,36,84,42.5,-0.405256478486259,0,0,0,0
LOC105199313,43,111BQT,south_america,48,91,42.5,0.155278225477911,0,0,0,0
LOC105199313,32,118QA,south_america,26,58,42.5,-0.289506617194985,0,0,0,0
LOC105199313,2,Queen4,north_america,1,3,42.5,-0.584962500721156,0,0,0,0
LOC105199313,33,112BQT,south_america,45,78,42.5,0.436099114806674,0,0,0,0
LOC105199313,0,112BQA,south_america,0,0,42.5,0,0,0,0,0
LOC105199313,19,Queen2,north_america,19,38,42.5,0,0,0,0,0
LOC105199313,10,Queen3,north_america,8,18,42.5,-0.289506617194985,0,0,0,0
LOC105199313,52,112W,south_america,68,120,42.5,0.38060400221497,0,0,0,0
LOC105199313,64,SBSb-virgin-queens-1,taiwan,76,140,42.5,0.244418727666447,0,0,0,0
LOC105199313,1,SBSb-virgin-queens-2,taiwan,2,3,42.5,0.584962500721156,0,0,0,0
LOC105199313,20,43QT,south_america,14,34,42.5,-0.485426827170242,0,0,0,0
LOC105199313,14,111BQH,south_america,10,24,42.5,-0.447458976971221,0,0,0,0
LOC105199314,2,Queen6,north_america,2,4,7,0,0,0,0,0
LOC105199314,1,Queen3,north_america,2,3,7,0.584962500721156,0,0,0,0
LOC105199314,2,104W,south_america,4,6,7,0.736965594166206,0,0,0,0
LOC105199314,2,Queen4,north_america,3,5,7,0.415037499278844,0,0,0,0
LOC105199314,0,3QH,south_america,4,4,7,2.32192809488736,0,0,0,0
LOC105199314,6,SBSb-virgin-queens-4,taiwan,3,9,7,-0.807354922057604,0,0,0,0
LOC105199314,5,SBSb-virgin-queens-3,taiwan,1,6,7,-1.58496250072116,0,0,0,0
LOC105199314,6,SBSb-virgin-queens-2,taiwan,2,8,7,-1.22239242133645,0,0,0,0
LOC105199314,1,Queen5,north_america,4,5,7,1.32192809488736,0,0,0,0
LOC105199314,24,28W,south_america,22,46,7,-0.120294233717712,0,0,0,0
LOC105199314,5,3QT,south_america,4,9,7,-0.263034405833794,0,0,0,0
LOC105199314,7,111BQA,south_america,8,15,7,0.169925001442312,0,0,0,0
LOC105199314,12,112BQT,south_america,32,44,7,1.34395440121736,0,0,0,0
LOC105199314,4,Queen2,north_america,1,5,7,-1.32192809488736,0,0,0,0
LOC105199314,0,112BQA,south_america,0,0,7,0,0,0,0,0
LOC105199314,0,111BQT,south_america,4,4,7,2.32192809488736,0,0,0,0
LOC105199314,14,43CW,south_america,16,30,7,0.180572245641821,0,0,0,0
LOC105199314,6,112BQH,south_america,4,10,7,-0.485426827170242,0,0,0,0
LOC105199314,17,112W,south_america,34,51,7,0.959358015502654,0,0,0,0
LOC105199314,1,118QT,south_america,2,3,7,0.584962500721156,0,0,0,0
LOC105199314,3,3BW,south_america,7,10,7,1,0,0,0,0
LOC105199314,4,SBSb-virgin-queens-1,taiwan,1,5,7,-1.32192809488736,0,0,0,0
LOC105199314,2,43QT,south_america,6,8,7,1.22239242133645,0,0,0,0
LOC105199314,14,3QA,south_america,20,34,7,0.485426827170242,0,0,0,0
LOC105199314,1,114CQH,south_america,5,6,7,1.58496250072116,0,0,0,0
LOC105199314,20,114CQA,south_america,14,34,7,-0.485426827170242,0,0,0,0
LOC105199314,2,Queen1,north_america,2,4,7,0,0,0,0,0
LOC105199314,5,111BQH,south_america,1,6,7,-1.58496250072116,0,0,0,0
LOC105199314,4,43QH,south_america,1,5,7,-1.32192809488736,0,0,0,0
LOC105199314,14,118QA,south_america,12,26,7,-0.206450877467426,0,0,0,0
LOC105199314,0,114W,south_america,2,2,7,1.58496250072116,0,0,0,0
LOC105199314,4,118QH,south_america,4,8,7,0,0,0,0,0
LOC105199314,16,43QA,south_america,24,40,7,0.556393348524385,0,0,0,0
LOC105199314,8,114CQT,south_america,8,16,7,0,0,0,0,0
LOC105199316,10,SBSb-virgin-queens-2,taiwan,6,16,13.5,-0.652076696579693,0,0,0,0
LOC105199316,0,SBSb-virgin-queens-1,taiwan,1,1,13.5,1,0,0,0,0
LOC105199316,12,Queen3,north_america,4,16,13.5,-1.37851162325373,0,0,0,0
LOC105199316,1,SBSb-virgin-queens-4,taiwan,1,2,13.5,0,0,0,0,0
LOC105199316,11,SBSb-virgin-queens-3,taiwan,2,13,13.5,-2,0,0,0,0
LOC105199316,10,Queen1,north_america,3,13,13.5,-1.4594316186373,0,0,0,0
LOC105199316,11,Queen6,north_america,7,18,13.5,-0.584962500721156,0,0,0,0
LOC105199316,10,Queen4,north_america,3,13,13.5,-1.4594316186373,0,0,0,0
LOC105199316,10,Queen2,north_america,6,16,13.5,-0.652076696579693,0,0,0,0
LOC105199316,10,Queen5,north_america,4,14,13.5,-1.13750352374993,0,0,0,0
LOC105199318,10,SBSb-virgin-queens-3,taiwan,13,23,22.5,0.347923303420307,0,0,0,0
LOC105199318,14,SBSb-virgin-queens-2,taiwan,16,30,22.5,0.180572245641821,0,0,0,0
LOC105199318,11,Queen1,north_america,11,22,22.5,0,0,0,0,0
LOC105199318,12,SBSb-virgin-queens-4,taiwan,15,27,22.5,0.299560281858908,0,0,0,0
LOC105199318,6,Queen4,north_america,8,14,22.5,0.362570079384708,0,0,0,0
LOC105199318,12,Queen3,north_america,20,32,22.5,0.691877704637668,0,0,0,0
LOC105199318,8,Queen5,north_america,12,20,22.5,0.53051471669878,0,0,0,0
LOC105199318,6,SBSb-virgin-queens-1,taiwan,9,15,22.5,0.514573172829758,0,0,0,0
LOC105199318,6,Queen6,north_america,11,17,22.5,0.777607578663552,0,0,0,0
LOC105199318,14,Queen2,north_america,13,27,22.5,-0.0995356735509144,0,0,0,0
LOC105199328,7,Queen3,north_america,9,16,27,0.321928094887362,0,0,0,0
LOC105199328,20,SBSb-virgin-queens-1,taiwan,27,47,27,0.415037499278844,0,0,0,0
LOC105199328,39,SBSb-virgin-queens-2,taiwan,30,69,27,-0.367731784500487,0,0,0,0
LOC105199328,6,Queen1,north_america,7,13,27,0.192645077942396,0,0,0,0
LOC105199328,3,Queen5,north_america,3,6,27,0,0,0,0,0
LOC105199328,12,Queen4,north_america,12,24,27,0,0,0,0,0
LOC105199328,36,SBSb-virgin-queens-4,taiwan,62,98,27,0.767826557870967,0,0,0,0
LOC105199328,20,SBSb-virgin-queens-3,taiwan,35,55,27,0.777607578663552,0,0,0,0
LOC105199328,5,Queen6,north_america,5,10,27,0,0,0,0,0
LOC105199328,12,Queen2,north_america,18,30,27,0.547487795302493,0,0,0,0
LOC105199337,11,SBSb-virgin-queens-2,taiwan,14,25,25,0.321928094887362,0,0,0,0
LOC105199337,10,Queen5,north_america,15,25,25,0.540568381362703,0,0,0,0
LOC105199337,14,Queen3,north_america,11,25,25,-0.321928094887362,0,0,0,0
LOC105199337,12,Queen4,north_america,10,22,25,-0.241008099503795,0,0,0,0
LOC105199337,12,SBSb-virgin-queens-3,taiwan,18,30,25,0.547487795302493,0,0,0,0
LOC105199337,11,SBSb-virgin-queens-1,taiwan,21,32,25,0.874469117916141,0,0,0,0
LOC105199337,10,Queen6,north_america,15,25,25,0.540568381362703,0,0,0,0
LOC105199337,14,Queen2,north_america,16,30,25,0.180572245641821,0,0,0,0
LOC105199337,13,Queen1,north_america,12,25,25,-0.106915203916512,0,0,0,0
LOC105199337,29,SBSb-virgin-queens-4,taiwan,22,51,25,-0.383328639551506,0,0,0,0
LOC105199338,1,Queen6,north_america,4,5,16,1.32192809488736,0,0,0,0
LOC105199338,2,111BQH,south_america,2,4,16,0,0,0,0,0
LOC105199338,3,112BQH,south_america,0,3,16,-2,0,0,0,0
LOC105199338,62,111BQA,south_america,39,101,16,-0.655351828612554,0,0,0,0
LOC105199338,17,SBSb-virgin-queens-1,taiwan,8,25,16,-1,0,0,0,0
LOC105199338,0,112BQA,south_america,0,0,16,0,0,0,0,0
LOC105199338,14,SBSb-virgin-queens-3,taiwan,19,33,16,0.415037499278844,0,0,0,0
LOC105199338,16,SBSb-virgin-queens-4,taiwan,25,41,16,0.612976876890753,0,0,0,0
LOC105199338,17,28W,south_america,16,33,16,-0.082462160191973,0,0,0,0
LOC105199338,13,112BQT,south_america,4,17,16,-1.48542682717024,0,0,0,0
LOC105199338,7,Queen3,north_america,9,16,16,0.321928094887362,0,0,0,0
LOC105199338,20,112W,south_america,12,32,16,-0.691877704637668,0,0,0,0
LOC105199338,4,43QH,south_america,3,7,16,-0.321928094887362,0,0,0,0
LOC105199338,8,Queen5,north_america,3,11,16,-1.16992500144231,0,0,0,0
LOC105199338,17,111BQT,south_america,16,33,16,-0.082462160191973,0,0,0,0
LOC105199338,11,43QT,south_america,18,29,16,0.662965012722429,0,0,0,0
LOC105199338,22,104W,south_america,18,40,16,-0.275634442613427,0,0,0,0
LOC105199338,14,118QA,south_america,16,30,16,0.180572245641821,0,0,0,0
LOC105199338,38,114CQA,south_america,36,74,16,-0.0759488532332986,0,0,0,0
LOC105199338,10,SBSb-virgin-queens-2,taiwan,17,27,16,0.710493382805015,0,0,0,0
LOC105199338,22,43QA,south_america,16,38,16,-0.436099114806674,0,0,0,0
LOC105199338,16,118QT,south_america,17,33,16,0.082462160191973,0,0,0,0
LOC105199338,5,114CQH,south_america,3,8,16,-0.584962500721156,0,0,0,0
