genome_region,gng_linkage_group,refseq_id,social_bias,social_bias_direction
recombining,lg14,LOC105207712,non-significant,Non-diff
recombining,lg14,LOC105207713,non-significant,Non-diff
recombining,lg14,LOC105207714,non-significant,Non-diff
recombining,lg14,LOC105207715,non-significant,Non-diff
recombining,lg14,LOC105207716,non-significant,Non-diff
recombining,lg14,LOC105207717,non-significant,Non-diff
recombining,lg14,LOC105207718,non-significant,Non-diff
recombining,lg14,LOC105207719,non-significant,Non-diff
recombining,lg14,LOC105207721,non-significant,Non-diff
recombining,lg14,LOC105207722,non-significant,Non-diff
recombining,lg14,LOC105207723,non-significant,Non-diff
recombining,lg14,LOC105207724,non-significant,Non-diff
recombining,lg14,LOC105207725,non-significant,Non-diff
recombining,lg14,LOC105207727,non-significant,Non-diff
recombining,lg14,LOC105207728,non-significant,Non-diff
recombining,lg14,LOC105207729,non-significant,Non-diff
recombining,lg14,LOC105207730,non-significant,Non-diff
recombining,lg14,LOC105207731,non-significant,Non-diff
recombining,lg14,LOC105207732,non-significant,Non-diff
recombining,lg14,LOC105207734,non-significant,Non-diff
recombining,lg14,LOC105207735,non-significant,Non-diff
recombining,lg14,LOC105207736,non-significant,Non-diff
recombining,lg14,LOC105207737,non-significant,Non-diff
recombining,lg14,LOC105207738,non-significant,Non-diff
recombining,lg14,LOC105207739,non-significant,Non-diff
recombining,lg14,LOC105207741,non-significant,Non-diff
recombining,lg14,LOC105207742,non-significant,Non-diff
recombining,lg14,LOC105207743,non-significant,Non-diff
recombining,lg14,LOC105207744,non-significant,Non-diff
recombining,lg14,LOC105207745,non-significant,Non-diff
recombining,lg14,LOC105207746,non-significant,Non-diff
recombining,lg14,LOC105207748,non-significant,Non-diff
recombining,lg14,LOC105207749,non-significant,Non-diff
recombining,lg14,LOC105207750,non-significant,Non-diff
recombining,lg14,LOC105207751,non-significant,Non-diff
recombining,lg14,LOC105207752,non-significant,Non-diff
recombining,lg14,LOC105207753,non-significant,Non-diff
recombining,lg14,LOC105207754,non-significant,Non-diff
recombining,lg14,LOC105207755,non-significant,Non-diff
recombining,lg14,LOC105207756,non-significant,Non-diff
recombining,lg14,LOC105207757,non-significant,Non-diff
recombining,lg14,LOC105207758,non-significant,Non-diff
recombining,lg14,LOC105207759,non-significant,Non-diff
recombining,lg14,LOC105207760,non-significant,Non-diff
recombining,lg14,LOC105207762,non-significant,Non-diff
recombining,lg14,LOC105207763,non-significant,Non-diff
recombining,lg14,LOC105207764,non-significant,Non-diff
recombining,lg14,LOC105207766,non-significant,Non-diff
recombining,lg14,LOC105207767,non-significant,Non-diff
recombining,lg14,LOC105207768,non-significant,Non-diff
recombining,lg14,LOC105207769,non-significant,Non-diff
recombining,lg14,LOC105207770,non-significant,Non-diff
recombining,lg14,LOC105207771,non-significant,Non-diff
recombining,lg14,LOC105207772,non-significant,Non-diff
recombining,lg14,LOC105207773,significant,Poly
recombining,lg14,LOC105207774,non-significant,Non-diff
recombining,lg14,LOC105207776,non-significant,Non-diff
recombining,lg14,LOC105207777,non-significant,Non-diff
recombining,lg14,LOC105207778,non-significant,Non-diff
recombining,lg14,LOC105207779,non-significant,Non-diff
recombining,lg14,LOC105207780,non-significant,Non-diff
recombining,lg14,LOC105207781,non-significant,Non-diff
recombining,lg14,LOC105207782,non-significant,Non-diff
recombining,lg14,LOC105207783,non-significant,Non-diff
recombining,lg14,LOC105207784,non-significant,Non-diff
